274139; 1,211490; -1,529500; -1,405674; 2,113594; 0,038835; 0,549903; -0,344921; 5,805168
274148; 0,030713; -3,499738; -1,322988; 2,113594; -0,266771; 0,527972; -0,301924; -0,96957
274157; -1,855980; -4,536175; -1,240301; 2,113594; -0,549679; 0,482783; -0,279500; -8,2474
274167; -3,656205; -3,131450; -1,240301; 1,690875; -0,631173; 0,430895; -0,080513; -6,6854
274178; -4,152802; 1,016312; -1,240301; 1,268156; -0,309620; 0,405442; 0,317679; 9,845264
274188; -3,179453; 3,129437; -1,240301; 1,268156; -0,002207; 0,405260; 0,303709; 16,827677
274196; -1,858343; 2,497513; -1,157614; 1,268156; 0,074671; 0,411399; 0,075952; 13,381492
274207; -1,208182; 0,271688; -1,157614; 0,845437; -0,124368; 0,401175; -0,196641; 1,908721
274217; -1,560195; -1,771000; -1,157614; 0,422719; -0,404983; 0,367882; -0,277234; -7,4841
274226; -2,567565; -2,519650; -1,157614; 0,422719; -0,579882; 0,320210; -0,172792; -10,296
274235; -3,224813; -0,279738; -1,157614; 0,422719; -0,422249; 0,285498; 0,155734; 0,451982
274245; -2,649308; 2,730963; -1,157614; 0,422719; -0,065063; 0,280149; 0,352883; 13,523069
274255; -1,174163; 3,552063; -1,157614; 0,000000; 0,121540; 0,290141; 0,184355; 14,191341
274266; 0,010867; 1,495288; -1,157614; 0,000000; 0,034715; 0,292995; -0,085780; 5,760228
274275; 0,001417; -1,535537; -1,157614; 0,000000; -0,268097; 0,270955; -0,299163; -7,05488
274284; -0,802305; -1,887725; -1,157614; 0,000000; -0,383225; 0,239450; -0,113742; -6,1313
274293; -1,192590; 0,225400; -1,157614; 0,000000; -0,211631; 0,222052; 0,169527; 4,284506
274303; -0,743243; 1,688488; -1,157614; 0,000000; -0,021152; 0,220313; 0,188184; 9,222502
274312; 0,118597; 1,982312; -1,157614; 0,000000; 0,093952; 0,228037; 0,113717; 10,373972
274322; 0,684652; 0,428663; -1,157614; 0,000000; -0,004412; 0,227674; -0,097179; 3,001972
274332; 0,619920; -0,704375; -1,074927; 0,422719; -0,073372; 0,221643; -0,068129; 1,908148
274342; 0,085995; -1,569750; -1,074927; 0,422719; -0,212742; 0,204153; -0,137691; -3,48285
274352; -0,403515; -0,515200; -1,074927; 0,422719; -0,156464; 0,191291; 0,055600; 2,153014
274362; -0,280193; 1,040462; -1,074927; 0,422719; 0,010763; 0,192175; 0,165212; 8,765487
274371; 0,243810; 1,191400; -1,074927; 0,422719; 0,077987; 0,198587; 0,066414; 8,166372
274381; 0,611415; 0,374325; -1,074927; 0,422719; 0,033220; 0,201318; -0,044228; 4,531177
274390; 0,448402; -1,068638; -1,074927; 0,000000; -0,168838; 0,187438; -0,199623; -4,31009
274400; -0,059535; -1,094800; -1,074927; 0,000000; -0,222035; 0,169184; -0,052555; -2,5096
274409; -0,361935; -0,193200; -1,074927; 0,000000; -0,162354; 0,155837; 0,058961; 1,248678
274418; -0,280193; 0,541363; -1,074927; 0,000000; -0,081050; 0,149174; 0,080324; 3,534489
274427; -0,027405; 0,535325; -1,157614; -0,422719; -0,106812; 0,140393; -0,025452; 0,19355
274436; 0,096862; -0,006038; -1,074927; 0,000000; -0,098017; 0,132336; 0,008690; 1,024018
274445; -0,017010; -0,478975; -1,074927; 0,000000; -0,156463; 0,119473; -0,057742; -2,2555
274454; -0,307598; -0,758712; -1,074927; 0,000000; -0,213267; 0,101941; -0,056120; -3,9868
274464; -0,602910; -0,499100; -1,074927; 0,000000; -0,216823; 0,084116; -0,003513; -3,2433
274474; -0,659610; 0,257600; -1,074927; 0,000000; -0,147103; 0,072023; 0,068880; -0,147628
274483; -0,598185; 0,004025; -1,157614; 0,000000; -0,174477; 0,057679; -0,027044; -3,42480
274494; -0,637403; -0,171063; -1,157614; -0,422719; -0,237924; 0,038120; -0,062683; -6,249
274503; -0,895388; -0,927763; -1,157614; -0,422719; -0,338987; 0,010252; -0,099845; -10,20
274512; -1,231335; -0,503125; -1,157614; -0,422719; -0,330153; -0,016890; 0,008727; -8,055
274521; -1,464750; -0,491050; -1,157614; -0,422719; -0,352199; -0,045843; -0,021780; -9,99
274531; -1,616423; -0,154962; -1,157614; -0,422719; -0,333831; -0,073287; 0,018146; -9,261
274540; -1,688243; -0,150937; -1,157614; 0,000000; -0,298481; -0,097825; 0,034924; -8,6043
